filepath,label,split,class_id
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_170.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_171.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_172.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_173.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_174.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_175.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_176.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_177.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_178.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_179.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_180.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_181.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_182.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_183.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_184.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_185.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_186.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_187.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_188.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_189.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_190.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_191.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_192.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_193.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_194.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_195.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_196.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_197.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_198.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_199.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_200.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_201.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_202.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_203.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_204.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_205.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_206.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_207.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_208.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_209.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_210.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_211.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_212.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_213.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_214.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_215.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_216.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_217.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_218.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_219.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_220.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_221.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_222.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_223.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_224.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_225.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_226.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_227.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_228.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_229.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_230.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_231.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_232.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_233.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_234.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_235.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_236.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_237.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_238.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_239.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_240.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_241.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_242.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_243.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_244.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_245.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_246.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_247.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_248.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_249.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_250.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_251.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_252.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_253.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_254.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_255.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_256.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_257.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_258.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_259.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_260.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_261.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_262.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_263.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_264.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_265.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_266.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_267.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_268.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_269.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_270.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_271.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_272.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_273.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_274.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_275.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_276.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO3_277.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_001.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_002.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_003.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_004.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_005.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_006.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_007.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_008.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_009.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_010.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_011.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_012.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_013.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_014.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_015.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_016.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_017.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_018.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_019.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_020.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_021.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_022.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_023.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_024.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_025.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_026.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_027.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_028.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_029.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_030.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_031.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_032.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_033.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_034.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_035.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_036.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_037.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_038.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_039.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_040.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_041.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_042.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_043.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_044.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_045.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_046.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_047.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_048.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_049.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_050.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_051.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_052.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_053.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_054.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_055.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_056.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_057.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_058.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_059.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_060.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_061.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_062.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_063.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_064.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_065.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_066.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_067.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_068.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_069.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_070.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_071.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_072.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_073.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_074.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_075.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_076.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_077.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_078.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_079.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_080.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_081.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_082.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_083.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_084.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_085.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_086.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_087.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_088.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_089.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_090.jpg,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_091.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_092.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_093.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_094.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_095.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_096.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_097.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_098.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_099.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_100.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_101.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_102.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_103.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_104.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_105.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_106.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_107.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_108.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_109.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_110.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_111.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_112.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_113.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_114.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_115.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_116.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_117.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_118.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_119.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_120.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_121.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_122.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_123.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_124.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_125.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_126.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_127.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_128.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_129.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_130.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_131.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_132.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_133.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_134.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_135.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_136.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_137.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_138.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_139.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_140.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_141.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_142.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_143.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_144.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_145.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_146.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_147.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_148.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_149.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_150.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_151.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_152.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_153.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_154.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_155.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_156.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_157.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_158.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_159.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_160.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_161.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_162.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_163.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_164.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_165.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_166.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_167.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_168.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_169.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_170.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_171.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_172.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_173.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_174.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_175.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_176.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_177.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_178.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_179.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_180.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_181.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_182.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_183.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_184.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_185.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_186.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_187.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_188.JPG,Tungro,train,20
R:\Developments\ARIS\Disease\Train\Tungro\TUNGRO4_189.JPG,Tungro,train,20
