filepath,label,split,class_id,predicted_class_id,predicted_label,confidence
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(23).JPG,Wheat black rust,val,25,25,Wheat black rust,0.31794703
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(3).JPG,Wheat black rust,val,25,26,Wheat leaf blight,0.20375216
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(30).JPG,Wheat black rust,val,25,25,Wheat black rust,0.27203086
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(4).JPG,Wheat black rust,val,25,22,Wheat Brown leaf rust,0.14822294
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(41).JPG,Wheat black rust,val,25,25,Wheat black rust,0.09557638
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(43).JPG,Wheat black rust,val,25,25,Wheat black rust,0.3627824
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(44).JPG,Wheat black rust,val,25,25,Wheat black rust,0.2517897
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(45).JPG,Wheat black rust,val,25,25,Wheat black rust,0.2310319
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(47).JPG,Wheat black rust,val,25,25,Wheat black rust,0.36125675
R:\Developments\ARIS\Disease\Validation\Wheat black rust\lolr(7).JPG,Wheat black rust,val,25,26,Wheat leaf blight,0.3093576
R:\Developments\ARIS\Disease\Validation\Wheat black rust\XFPZY5.JPG,Wheat black rust,val,25,22,Wheat Brown leaf rust,0.387295
R:\Developments\ARIS\Disease\Validation\Wheat black rust\XV81OY.jpg,Wheat black rust,val,25,22,Wheat Brown leaf rust,0.65490645
R:\Developments\ARIS\Disease\Validation\Wheat black rust\Z0WJ1I.jpg,Wheat black rust,val,25,22,Wheat Brown leaf rust,0.25545853
R:\Developments\ARIS\Disease\Validation\Wheat black rust\ZZFXJM.jpg,Wheat black rust,val,25,22,Wheat Brown leaf rust,0.6120938
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000609.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.8503587
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000612.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.6752801
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000623.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.9153238
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000630.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.55372167
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000716.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.76940924
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\00000721.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.8067319
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\10AFS6.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.8548921
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\3TZ5AZ.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.5961999
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\4NABU3.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.67979383
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\76FFDO.png,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.74544173
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\8PMCCH.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.5629235
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\IOVN1Z.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.7216642
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\QUQYBO.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.81304693
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\YL98WR.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.7939419
R:\Developments\ARIS\Disease\Validation\Wheat Brown leaf rust\Z0MIMM.jpg,Wheat Brown leaf rust,val,22,22,Wheat Brown leaf rust,0.6276774
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00002956.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.39752355
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00002962.jpg,Wheat leaf blight,val,26,29,Wheat scab,0.40901813
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00002998.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.2493356
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003034.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.2792592
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003082.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.19072449
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003196.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.18240465
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003244.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.36161938
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003286.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.33480152
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\00003304.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.52128583
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\115.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.6251866
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\14.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.16648631
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\145.png,Wheat leaf blight,val,26,29,Wheat scab,0.33100685
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\182.jpg,Wheat leaf blight,val,26,22,Wheat Brown leaf rust,0.1794519
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\31.jpg,Wheat leaf blight,val,26,26,Wheat leaf blight,0.1518743
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\34.jpg,Wheat leaf blight,val,26,30,Wheat___Healthy,0.14293176
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(15).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.7275968
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(16).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.63817734
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(20).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.5696439
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(23).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.7341216
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(24).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.8909028
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(29).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.93417245
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(36).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.79834014
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(4).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.1764309
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(48).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.9569526
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(5).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.54199815
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(61).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.8920267
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(62).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.91713935
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(65).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.8876595
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(67).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.93956643
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(72).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.9627271
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(73).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.9120547
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(75).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.84083647
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(89).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.5969301
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(92).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.63656074
R:\Developments\ARIS\Disease\Validation\Wheat leaf blight\los(94).JPG,Wheat leaf blight,val,26,26,Wheat leaf blight,0.6305818
R:\Developments\ARIS\Disease\Validation\Wheat mite\24605.jpg,Wheat mite,val,27,14,Leaf smut,0.30383763
R:\Developments\ARIS\Disease\Validation\Wheat mite\24633.jpg,Wheat mite,val,27,41,maize stem borer,0.09822554
R:\Developments\ARIS\Disease\Validation\Wheat mite\24642.jpg,Wheat mite,val,27,14,Leaf smut,0.18977357
R:\Developments\ARIS\Disease\Validation\Wheat mite\24646.jpg,Wheat mite,val,27,27,Wheat mite,0.8483832
R:\Developments\ARIS\Disease\Validation\Wheat mite\24650.jpg,Wheat mite,val,27,27,Wheat mite,0.9350083
R:\Developments\ARIS\Disease\Validation\Wheat mite\24658.jpg,Wheat mite,val,27,27,Wheat mite,0.26366255
R:\Developments\ARIS\Disease\Validation\Wheat mite\24659.jpg,Wheat mite,val,27,27,Wheat mite,0.7927413
R:\Developments\ARIS\Disease\Validation\Wheat mite\24669.jpg,Wheat mite,val,27,27,Wheat mite,0.9337151
R:\Developments\ARIS\Disease\Validation\Wheat mite\24672.jpg,Wheat mite,val,27,44,thirps on  cotton,0.26272276
R:\Developments\ARIS\Disease\Validation\Wheat mite\24676.jpg,Wheat mite,val,27,27,Wheat mite,0.7890353
R:\Developments\ARIS\Disease\Validation\Wheat mite\24679.jpg,Wheat mite,val,27,40,maize fall armyworm,0.17096947
R:\Developments\ARIS\Disease\Validation\Wheat mite\24692.jpg,Wheat mite,val,27,27,Wheat mite,0.25722378
R:\Developments\ARIS\Disease\Validation\Wheat mite\24693.jpg,Wheat mite,val,27,27,Wheat mite,0.7876749
R:\Developments\ARIS\Disease\Validation\Wheat mite\24697.jpg,Wheat mite,val,27,30,Wheat___Healthy,0.40796125
R:\Developments\ARIS\Disease\Validation\Wheat mite\24700.jpg,Wheat mite,val,27,27,Wheat mite,0.38963953
R:\Developments\ARIS\Disease\Validation\Wheat mite\24703.jpg,Wheat mite,val,27,27,Wheat mite,0.2305935
R:\Developments\ARIS\Disease\Validation\Wheat mite\24707.jpg,Wheat mite,val,27,27,Wheat mite,0.5279288
R:\Developments\ARIS\Disease\Validation\Wheat mite\24720.jpg,Wheat mite,val,27,27,Wheat mite,0.8768757
R:\Developments\ARIS\Disease\Validation\Wheat mite\24724.jpg,Wheat mite,val,27,27,Wheat mite,0.7512981
R:\Developments\ARIS\Disease\Validation\Wheat mite\24729.jpg,Wheat mite,val,27,27,Wheat mite,0.8901007
R:\Developments\ARIS\Disease\Validation\Wheat mite\24739.jpg,Wheat mite,val,27,27,Wheat mite,0.9058742
R:\Developments\ARIS\Disease\Validation\Wheat mite\24749.jpg,Wheat mite,val,27,27,Wheat mite,0.51303005
R:\Developments\ARIS\Disease\Validation\Wheat mite\24756.jpg,Wheat mite,val,27,27,Wheat mite,0.45144558
R:\Developments\ARIS\Disease\Validation\Wheat mite\24773.jpg,Wheat mite,val,27,36,bollworm on Cotton,0.343362
R:\Developments\ARIS\Disease\Validation\Wheat mite\24784.jpg,Wheat mite,val,27,27,Wheat mite,0.77496046
R:\Developments\ARIS\Disease\Validation\Wheat mite\24788.jpg,Wheat mite,val,27,22,Wheat Brown leaf rust,0.18730928
R:\Developments\ARIS\Disease\Validation\Wheat mite\24796.jpg,Wheat mite,val,27,23,Wheat Stem fly,0.18415034
R:\Developments\ARIS\Disease\Validation\Wheat mite\24800.jpg,Wheat mite,val,27,27,Wheat mite,0.35850668
R:\Developments\ARIS\Disease\Validation\Wheat mite\24802.jpg,Wheat mite,val,27,27,Wheat mite,0.5102539
R:\Developments\ARIS\Disease\Validation\Wheat mite\24811.jpg,Wheat mite,val,27,27,Wheat mite,0.9481165
R:\Developments\ARIS\Disease\Validation\Wheat mite\24817.jpg,Wheat mite,val,27,22,Wheat Brown leaf rust,0.30414745
R:\Developments\ARIS\Disease\Validation\Wheat mite\24820.jpg,Wheat mite,val,27,14,Leaf smut,0.50285476
R:\Developments\ARIS\Disease\Validation\Wheat mite\24822.jpg,Wheat mite,val,27,44,thirps on  cotton,0.26601592
R:\Developments\ARIS\Disease\Validation\Wheat mite\24825.jpg,Wheat mite,val,27,27,Wheat mite,0.78305364
R:\Developments\ARIS\Disease\Validation\Wheat mite\24826.jpg,Wheat mite,val,27,27,Wheat mite,0.83241415
R:\Developments\ARIS\Disease\Validation\Wheat mite\24828.jpg,Wheat mite,val,27,27,Wheat mite,0.40246823
R:\Developments\ARIS\Disease\Validation\Wheat mite\24830.jpg,Wheat mite,val,27,27,Wheat mite,0.9125247
R:\Developments\ARIS\Disease\Validation\Wheat mite\24832.jpg,Wheat mite,val,27,27,Wheat mite,0.20812763
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001249.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.42168418
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001252.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.41473457
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001254.jpg,Wheat powdery mildew,val,28,30,Wheat___Healthy,0.29485074
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001256.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.33103505
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001262.jpg,Wheat powdery mildew,val,28,8,Flag Smut,0.3329763
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001268.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.40833202
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001275.jpg,Wheat powdery mildew,val,28,30,Wheat___Healthy,0.19962394
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001285.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.47334266
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001287.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.22098507
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001292.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.21709518
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001294.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.26674005
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001300.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.42056036
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001303.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.6649395
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001312.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.51612574
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001316.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.2791647
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001318.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.3538278
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001322.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.52432096
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001326.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.44926667
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001355.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.50727385
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001360.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.5396268
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001374.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.26377246
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001376.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.24387336
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001377.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.30527085
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001397.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.204175
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001407.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.6432616
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001409.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.5251377
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001411.jpg,Wheat powdery mildew,val,28,17,RedRust sugarcane,0.119923495
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001412.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.4003695
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001432.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.32244703
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001434.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.17724353
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001439.jpg,Wheat powdery mildew,val,28,14,Leaf smut,0.31729198
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001440.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.19745995
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001446.jpg,Wheat powdery mildew,val,28,30,Wheat___Healthy,0.3120908
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001450.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.26265743
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001457.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.36343476
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001465.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.27574393
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001467.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.21431895
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001469.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.4421862
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001475.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.25517228
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001488.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.16095008
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001504.jpg,Wheat powdery mildew,val,28,22,Wheat Brown leaf rust,0.27324206
R:\Developments\ARIS\Disease\Validation\Wheat powdery mildew\00001514.jpg,Wheat powdery mildew,val,28,28,Wheat powdery mildew,0.43225896
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002577.jpg,Wheat scab,val,29,29,Wheat scab,0.8698399
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002591.jpg,Wheat scab,val,29,29,Wheat scab,0.7269058
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002609.jpg,Wheat scab,val,29,29,Wheat scab,0.9155595
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002647.jpg,Wheat scab,val,29,29,Wheat scab,0.78192854
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002657.jpg,Wheat scab,val,29,29,Wheat scab,0.5317022
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002686.jpg,Wheat scab,val,29,29,Wheat scab,0.7353968
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002697.jpg,Wheat scab,val,29,29,Wheat scab,0.72015285
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002717.jpg,Wheat scab,val,29,29,Wheat scab,0.8135207
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002728.jpg,Wheat scab,val,29,29,Wheat scab,0.5651234
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002756.jpg,Wheat scab,val,29,29,Wheat scab,0.8195462
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002835.jpg,Wheat scab,val,29,29,Wheat scab,0.8213498
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002845.jpg,Wheat scab,val,29,29,Wheat scab,0.39222845
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002863.jpg,Wheat scab,val,29,29,Wheat scab,0.42132494
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002889.jpg,Wheat scab,val,29,29,Wheat scab,0.839869
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002908.jpg,Wheat scab,val,29,29,Wheat scab,0.86077803
R:\Developments\ARIS\Disease\Validation\Wheat scab\00002929.jpg,Wheat scab,val,29,29,Wheat scab,0.80974644
R:\Developments\ARIS\Disease\Validation\Wheat scab\160.jpg,Wheat scab,val,29,29,Wheat scab,0.86796427
R:\Developments\ARIS\Disease\Validation\Wheat scab\182.jpg,Wheat scab,val,29,29,Wheat scab,0.6152363
R:\Developments\ARIS\Disease\Validation\Wheat scab\211.png,Wheat scab,val,29,29,Wheat scab,0.6185244
R:\Developments\ARIS\Disease\Validation\Wheat scab\215.jpg,Wheat scab,val,29,29,Wheat scab,0.8022775
R:\Developments\ARIS\Disease\Validation\Wheat scab\26.jpg,Wheat scab,val,29,29,Wheat scab,0.7112713
R:\Developments\ARIS\Disease\Validation\Wheat scab\262.jpg,Wheat scab,val,29,29,Wheat scab,0.3434595
R:\Developments\ARIS\Disease\Validation\Wheat scab\337.jpeg,Wheat scab,val,29,29,Wheat scab,0.5635831
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25375.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.46807206
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25376.jpg,Wheat Stem fly,val,23,19,Sugarcane Healthy,0.10094911
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25379.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.37203383
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25380.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.6952939
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25383.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.5568263
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25385.jpg,Wheat Stem fly,val,23,2,Army worm,0.15727443
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25386.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.1313958
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25387.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.17446513
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25388.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.7523735
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25389.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.38255253
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25391.jpg,Wheat Stem fly,val,23,28,Wheat powdery mildew,0.29681817
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25393.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.4541019
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25395.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.18231128
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25397.jpg,Wheat Stem fly,val,23,14,Leaf smut,0.19280195
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25398.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.48983693
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25399.jpg,Wheat Stem fly,val,23,43,red cotton bug,0.7415573
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25401.jpg,Wheat Stem fly,val,23,29,Wheat scab,0.25540987
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25402.jpg,Wheat Stem fly,val,23,28,Wheat powdery mildew,0.17997949
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25408.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.52950925
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25411.jpg,Wheat Stem fly,val,23,43,red cotton bug,0.31615198
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25413.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.4166794
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25416.jpg,Wheat Stem fly,val,23,22,Wheat Brown leaf rust,0.1470639
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25417.jpg,Wheat Stem fly,val,23,22,Wheat Brown leaf rust,0.09946543
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25419.jpg,Wheat Stem fly,val,23,29,Wheat scab,0.18980628
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25424.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.35341966
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25428.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.45712814
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25434.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.4296209
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25437.jpg,Wheat Stem fly,val,23,43,red cotton bug,0.30867335
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25441.jpg,Wheat Stem fly,val,23,14,Leaf smut,0.22096638
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25443.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.36312267
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25449.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.47879282
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25451.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.3364358
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25454.jpg,Wheat Stem fly,val,23,24,Wheat aphid,0.1856513
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25456.jpg,Wheat Stem fly,val,23,43,red cotton bug,0.77918124
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25466.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.22983181
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25468.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.6158624
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25469.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.15452756
